Order_ID,Year,Order_Date,Month,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Sales,Quantity,Profit
CA-2013-137939,2013,7/21/2013,July,Second Class,PJ-19015,Pauline Johnson,Consumer,Long Beach,New York,11561,East,TEC-PH-10003589,Technology,Phones,89.95,5,43.176
US-2013-117793,2013,8/24/2013,August,Standard Class,MA-17560,Matt Abelman,Home Office,Sheboygan,Wisconsin,53081,Central,OFF-LA-10002945,Office Supplies,Labels,25.2,4,11.592
US-2013-117793,2013,8/24/2013,August,Standard Class,MA-17560,Matt Abelman,Home Office,Sheboygan,Wisconsin,53081,Central,OFF-LA-10003537,Office Supplies,Labels,37.59,3,17.6673
US-2013-117793,2013,8/24/2013,August,Standard Class,MA-17560,Matt Abelman,Home Office,Sheboygan,Wisconsin,53081,Central,OFF-ST-10002406,Office Supplies,Storage,14.97,1,4.1916
US-2013-117793,2013,8/24/2013,August,Standard Class,MA-17560,Matt Abelman,Home Office,Sheboygan,Wisconsin,53081,Central,TEC-AC-10003433,Technology,Accessories,1.98,2,0.891
CA-2013-133872,2013,6/15/2013,June,First Class,VM-21835,Vivian Mathis,Consumer,Boca Raton,Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,39.936,4,-26.624
CA-2013-133872,2013,6/15/2013,June,First Class,VM-21835,Vivian Mathis,Consumer,Boca Raton,Florida,33433,South,TEC-AC-10000521,Technology,Accessories,18.464,2,2.308
US-2012-165743,2012,11/20/2012,November,Second Class,MM-18055,Michelle Moray,Consumer,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,4.896,3,-3.4272
US-2012-165743,2012,11/20/2012,November,Second Class,MM-18055,Michelle Moray,Consumer,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,145.764,6,-247.7988
US-2012-165743,2012,11/20/2012,November,Second Class,MM-18055,Michelle Moray,Consumer,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,9.612,6,-7.3692
US-2014-105998,2014,11/4/2014,November,First Class,CR-12580,Clay Rozendal,Home Office,San Diego,California,92037,West,TEC-AC-10004469,Technology,Accessories,199.75,5,87.89
US-2014-105998,2014,11/4/2014,November,First Class,CR-12580,Clay Rozendal,Home Office,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,1673.184,12,20.9148
US-2011-148194,2011,5/4/2011,May,First Class,BS-11365,Bill Shonely,Corporate,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,12.18,7,3.8976
US-2011-148194,2011,5/4/2011,May,First Class,BS-11365,Bill Shonely,Corporate,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,57.68,4,19.0344
US-2012-151407,2012,11/8/2012,November,Standard Class,RD-19585,Rob Dowd,Consumer,Dubuque,Iowa,52001,Central,TEC-PH-10003885,Technology,Phones,263.96,4,76.5484
CA-2012-110870,2012,12/12/2012,December,First Class,KD-16270,Karen Daniels,Consumer,Los Angeles,California,90032,West,TEC-AC-10002926,Technology,Accessories,299.94,6,128.9742
CA-2012-110870,2012,12/12/2012,December,First Class,KD-16270,Karen Daniels,Consumer,Los Angeles,California,90032,West,OFF-SU-10001225,Office Supplies,Supplies,25.76,7,0.5152
CA-2011-143210,2011,12/1/2011,December,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,271.9,2,78.851
CA-2011-143210,2011,12/1/2011,December,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,45.84,3,15.5856
CA-2011-143210,2011,12/1/2011,December,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,9.82,2,3.2406
CA-2013-139808,2013,10/8/2013,October,Standard Class,MC-18100,Mick Crebagga,Consumer,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,93.36,12,0.9336
CA-2012-110863,2012,11/17/2012,November,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,541.24,4,5.4124
CA-2012-110863,2012,11/17/2012,November,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10000474,Office Supplies,Paper,106.32,3,49.9704
CA-2012-110863,2012,11/17/2012,November,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,1323.9,5,383.931
CA-2011-127859,2011,3/17/2011,March,Second Class,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,126.624,6,41.1528
US-2012-136427,2012,6/20/2012,June,First Class,JM-16195,Justin MacKendrick,Consumer,Aurora,Colorado,80013,West,TEC-PH-10002070,Technology,Phones,125.944,7,15.743
CA-2014-120138,2014,5/26/2014,May,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,663.92,5,207.475
CA-2014-120138,2014,5/26/2014,May,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,10009,East,TEC-AC-10002167,Technology,Accessories,120,8,13.2
CA-2014-120138,2014,5/26/2014,May,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,10009,East,OFF-FA-10000936,Office Supplies,Fasteners,3.29,1,1.4805
CA-2014-120138,2014,5/26/2014,May,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,10009,East,FUR-FU-10000732,Furniture,Furnishings,18.84,3,6.0288
US-2011-131870,2011,9/9/2011,September,First Class,NF-18595,Nicole Fjeld,Home Office,Lancaster,Ohio,43130,East,FUR-FU-10002501,Furniture,Furnishings,60.672,6,12.8928
US-2011-131870,2011,9/9/2011,September,First Class,NF-18595,Nicole Fjeld,Home Office,Lancaster,Ohio,43130,East,OFF-AR-10000634,Office Supplies,Art,30.816,9,2.6964
CA-2014-114804,2014,10/18/2014,October,Second Class,BF-11020,Barry Französisch,Corporate,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,52.792,1,4.6193
CA-2014-167227,2014,11/3/2014,November,First Class,NP-18670,Nora Paige,Consumer,Saint Louis,Missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,83.9,10,20.975
CA-2014-167227,2014,11/3/2014,November,First Class,NP-18670,Nora Paige,Consumer,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,11.76,2,5.7624
CA-2011-129189,2011,7/21/2011,July,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,75217,Central,OFF-AP-10000124,Office Supplies,Appliances,4.992,3,-12.9792
CA-2011-129189,2011,7/21/2011,July,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,75217,Central,OFF-EN-10003567,Office Supplies,Envelopes,87.92,5,29.673
CA-2011-129189,2011,7/21/2011,July,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,75217,Central,FUR-CH-10004997,Furniture,Chairs,657.93,5,-93.99
CA-2011-129189,2011,7/21/2011,July,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,75217,Central,OFF-BI-10000494,Office Supplies,Binders,1.044,1,-1.827
CA-2012-132465,2012,9/11/2012,September,Second Class,DM-13525,Don Miller,Corporate,New York City,New York,10035,East,FUR-FU-10000277,Furniture,Furnishings,210.68,2,50.5632
CA-2012-132465,2012,9/11/2012,September,Second Class,DM-13525,Don Miller,Corporate,New York City,New York,10035,East,OFF-ST-10003641,Office Supplies,Storage,78.8,1,1.576
CA-2012-132465,2012,9/11/2012,September,Second Class,DM-13525,Don Miller,Corporate,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,19.99,1,6.7966
CA-2012-132465,2012,9/11/2012,September,Second Class,DM-13525,Don Miller,Corporate,New York City,New York,10035,East,OFF-ST-10001932,Office Supplies,Storage,772.68,4,108.1752
CA-2013-166373,2013,10/22/2013,October,Standard Class,JF-15565,Jill Fjeld,Consumer,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,106.08,6,-9.282
CA-2013-158806,2013,1/7/2013,January,Standard Class,NM-18520,Neoma Murray,Consumer,Amarillo,Texas,79109,Central,FUR-FU-10004270,Furniture,Furnishings,23.076,3,-10.9611
CA-2013-158806,2013,1/7/2013,January,Standard Class,NM-18520,Neoma Murray,Consumer,Amarillo,Texas,79109,Central,OFF-PA-10004621,Office Supplies,Paper,25.92,5,9.072
CA-2012-119690,2012,6/25/2012,June,First Class,MV-17485,Mark Van Huff,Consumer,Houston,Texas,77041,Central,OFF-PA-10001019,Office Supplies,Paper,47.952,3,16.1838
CA-2012-119690,2012,6/25/2012,June,First Class,MV-17485,Mark Van Huff,Consumer,Houston,Texas,77041,Central,OFF-BI-10000201,Office Supplies,Binders,0.984,2,-1.476
CA-2012-119690,2012,6/25/2012,June,First Class,MV-17485,Mark Van Huff,Consumer,Houston,Texas,77041,Central,FUR-FU-10004587,Furniture,Furnishings,75.384,9,-20.7306
CA-2012-119690,2012,6/25/2012,June,First Class,MV-17485,Mark Van Huff,Consumer,Houston,Texas,77041,Central,OFF-LA-10001613,Office Supplies,Labels,4.608,2,1.6704
CA-2012-153738,2012,9/20/2012,September,First Class,AG-10270,Alejandro Grove,Consumer,Lawrence,Massachusetts,1841,East,OFF-BI-10001308,Office Supplies,Binders,37.68,6,16.956
CA-2014-169012,2014,7/11/2014,July,Standard Class,BF-11275,Beth Fritzler,Corporate,Columbus,Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,41.91,3,10.8966
CA-2014-109393,2014,7/1/2014,July,Second Class,JC-15775,John Castell,Consumer,Los Angeles,California,90032,West,FUR-BO-10003966,Furniture,Bookcases,435.999,3,5.1294
CA-2014-121489,2014,8/22/2014,August,Second Class,CM-11815,Candace McMahon,Corporate,Seattle,Washington,98115,West,FUR-CH-10004698,Furniture,Chairs,388.704,6,38.8704
CA-2014-121489,2014,8/22/2014,August,Second Class,CM-11815,Candace McMahon,Corporate,Seattle,Washington,98115,West,OFF-ST-10000025,Office Supplies,Storage,572.58,6,34.3548
CA-2014-121489,2014,8/22/2014,August,Second Class,CM-11815,Candace McMahon,Corporate,Seattle,Washington,98115,West,TEC-AC-10000682,Technology,Accessories,33.18,2,11.613
US-2014-133081,2014,3/12/2014,March,Standard Class,PV-18985,Paul Van Hugh,Home Office,Cambridge,Massachusetts,2138,East,TEC-AC-10001772,Technology,Accessories,63.88,4,24.9132
US-2014-133081,2014,3/12/2014,March,Standard Class,PV-18985,Paul Van Hugh,Home Office,Cambridge,Massachusetts,2138,East,FUR-FU-10001379,Furniture,Furnishings,26.72,1,11.7568
CA-2014-165008,2014,9/16/2014,September,Second Class,DO-13645,Doug O'Connell,Consumer,Salt Lake City,Utah,84106,West,OFF-BI-10002794,Office Supplies,Binders,295.056,9,106.9578
CA-2013-145611,2013,9/21/2013,September,Standard Class,HA-14905,Helen Abelman,Consumer,New York City,New York,10035,East,OFF-AP-10001005,Office Supplies,Appliances,393.25,5,129.7725
CA-2013-113600,2013,12/16/2013,December,Second Class,SH-20395,Shahid Hopkins,Consumer,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10000201,Office Supplies,Binders,2.214,3,-1.476
CA-2014-130834,2014,11/4/2014,November,Second Class,JM-16195,Justin MacKendrick,Consumer,Wilmington,North Carolina,28403,South,OFF-PA-10003673,Office Supplies,Paper,16.272,3,5.2884
CA-2013-168543,2013,7/4/2013,July,Standard Class,DK-13225,Dean Katz,Corporate,New York City,New York,10035,East,OFF-AP-10000938,Office Supplies,Appliances,706.86,7,197.9208
CA-2011-144974,2011,9/26/2011,September,Standard Class,CM-12715,Craig Molinari,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003274,Office Supplies,Binders,5.97,5,-4.577
CA-2011-144974,2011,9/26/2011,September,Standard Class,CM-12715,Craig Molinari,Corporate,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001095,Furniture,Furnishings,21.184,1,4.7664
CA-2011-144974,2011,9/26/2011,September,Standard Class,CM-12715,Craig Molinari,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,Office Supplies,Appliances,41.376,6,3.1032
CA-2011-109904,2011,7/14/2011,July,Second Class,BF-10975,Barbara Fisher,Corporate,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,17.94,3,4.485
CA-2014-152205,2014,9/29/2014,September,Standard Class,SF-20965,Sylvia Foulston,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,2.655,1,-1.8585
CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,892.35,5,267.705
CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,307.666,2,28.9568
CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,728.82,9,29.1528
CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,41.36,5,13.959
CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,43.176,3,15.1116
CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,4.16,2,1.7472
CA-2012-156013,2012,9/20/2012,September,Standard Class,TC-20980,Tamara Chand,Corporate,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,61.4,5,28.858
CA-2012-156013,2012,9/20/2012,September,Standard Class,TC-20980,Tamara Chand,Corporate,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,24.448,2,8.8624
CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,263.96,4,71.2692
CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,359.97,3,100.7916
CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,12.96,2,6.2208
CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,116.82,3,5.841
CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,276.784,2,89.9548
US-2012-160563,2012,10/20/2012,October,Standard Class,NS-18640,Noel Staavos,Corporate,San Francisco,California,94109,West,TEC-AC-10002567,Technology,Accessories,239.97,3,86.3892
US-2012-160563,2012,10/20/2012,October,Standard Class,NS-18640,Noel Staavos,Corporate,San Francisco,California,94109,West,FUR-FU-10001731,Furniture,Furnishings,16.02,6,6.0876
CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,454.56,5,-107.958
CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,141.42,5,-187.3815
CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,310.744,4,-26.6352
CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,12.736,4,2.2288
CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,6.47,5,-9.705
CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,13.748,14,-22.6842
CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,15.224,2,-38.8212
CA-2012-106187,2012,6/23/2012,June,Standard Class,RF-19345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,27.42,3,9.3228
CA-2012-106187,2012,6/23/2012,June,Standard Class,RF-19345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,OFF-BI-10004519,Office Supplies,Binders,165.98,1,74.691
CA-2012-106187,2012,6/23/2012,June,Standard Class,RF-19345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,TEC-AC-10001590,Technology,Accessories,75,3,18
US-2013-164945,2013,11/23/2013,November,Standard Class,CA-12055,Cathy Armstrong,Home Office,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,134.272,8,46.9952
CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,146.544,6,47.6268
CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,131.904,3,47.8152
CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,203.88,5,20.388
CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,14.301,7,-10.4874
CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,718.64,10,-161.694
CA-2013-105753,2013,10/21/2013,October,Standard Class,LC-16960,Lindsay Castell,Home Office,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,61.1,5,18.33
CA-2014-120894,2014,4/29/2014,April,Standard Class,JL-15130,Jack Lebron,Consumer,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,28.08,3,5.265
CA-2013-106621,2013,9/30/2013,September,Second Class,DM-12955,Dario Medina,Corporate,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,10.496,4,1.1808
CA-2012-107020,2012,7/10/2012,July,Standard Class,MV-18190,Mike Vittorini,Consumer,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,39.92,2,12.974
US-2012-117492,2012,8/7/2012,August,First Class,NS-18640,Noel Staavos,Corporate,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,77.58,9,20.1708
CA-2011-101392,2011,12/7/2011,December,Standard Class,AS-10630,Ann Steele,Home Office,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,269.36,7,70.0336
CA-2012-127502,2012,12/10/2012,December,Standard Class,MT-17815,Meg Tillman,Consumer,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,5.76,2,2.8224
CA-2014-143658,2014,11/9/2014,November,Second Class,SR-20425,Sharelle Roach,Home Office,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,109.9,5,32.97
CA-2014-133046,2014,7/28/2014,July,Second Class,DK-13375,Dennis Kane,Consumer,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,23.88,3,10.5072
CA-2014-133046,2014,7/28/2014,July,Second Class,DK-13375,Dennis Kane,Consumer,Seattle,Washington,98115,West,OFF-PA-10003883,Office Supplies,Paper,26.2,4,12.052
CA-2014-133046,2014,7/28/2014,July,Second Class,DK-13375,Dennis Kane,Consumer,Seattle,Washington,98115,West,OFF-PA-10002787,Office Supplies,Paper,12.96,2,6.2208
CA-2014-133046,2014,7/28/2014,July,Second Class,DK-13375,Dennis Kane,Consumer,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,234.95,5,32.893
CA-2014-122798,2014,12/29/2014,December,Standard Class,SV-20935,Susan Vittorini,Consumer,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,118.25,5,34.2925
CA-2014-122798,2014,12/29/2014,December,Standard Class,SV-20935,Susan Vittorini,Consumer,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,4.28,1,1.926
CA-2013-169663,2013,3/11/2013,March,First Class,RH-19510,Rick Huthwaite,Home Office,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,26.85,3,5.1015
CA-2013-169663,2013,3/11/2013,March,First Class,RH-19510,Rick Huthwaite,Home Office,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,3357.6,3,377.73
CA-2012-149846,2012,5/22/2012,May,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,8.26,2,3.7996
CA-2012-149846,2012,5/22/2012,May,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,2973.32,7,334.4985
CA-2012-149846,2012,5/22/2012,May,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,90045,West,OFF-ST-10002406,Office Supplies,Storage,104.79,7,29.3412
CA-2012-149846,2012,5/22/2012,May,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,90045,West,TEC-PH-10003645,Technology,Phones,775.728,6,58.1796
CA-2014-159149,2014,2/18/2014,February,First Class,CR-12820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,89.0664,1,-17.0274
CA-2014-159149,2014,2/18/2014,February,First Class,CR-12820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,OFF-AR-10000937,Office Supplies,Art,175.44,6,52.632
CA-2014-159149,2014,2/18/2014,February,First Class,CR-12820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,TEC-PH-10000038,Technology,Phones,438.336,4,-87.6672
US-2014-167570,2014,12/9/2014,December,Standard Class,EG-13900,Emily Grady,Consumer,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,215.544,4,-58.5048
CA-2014-160122,2014,11/19/2014,November,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,55.584,6,20.844
CA-2014-160122,2014,11/19/2014,November,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Chicago,Illinois,60623,Central,FUR-CH-10000422,Furniture,Chairs,127.386,2,-25.4772
CA-2013-130393,2013,12/2/2013,December,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,248.43,5,-17.745
CA-2013-130393,2013,12/2/2013,December,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,76903,Central,OFF-AP-10004859,Office Supplies,Appliances,11.648,4,-30.8672
CA-2013-130393,2013,12/2/2013,December,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,85.246,2,-1.2178
CA-2014-144820,2014,10/4/2014,October,Second Class,LW-16825,Laurel Workman,Corporate,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,20.64,5,2.322
CA-2014-101014,2014,8/30/2014,August,Standard Class,RW-19540,Rick Wilson,Corporate,Los Angeles,California,90049,West,FUR-FU-10003374,Furniture,Furnishings,148.02,3,41.4456
CA-2014-105543,2014,11/25/2014,November,Same Day,BG-11695,Brooke Gillingham,Corporate,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,33.29,1,7.9896
US-2014-113201,2014,7/1/2014,July,Standard Class,TT-21220,Thomas Thornton,Consumer,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,204.95,5,100.4255
US-2014-106551,2014,7/23/2014,July,Standard Class,EB-13930,Eric Barreto,Consumer,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,526.344,4,-75.192
CA-2013-116722,2013,11/12/2013,November,Standard Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-FU-10001934,Furniture,Furnishings,41.96,2,10.9096
CA-2013-116722,2013,11/12/2013,November,Standard Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,451.152,3,0
CA-2013-116722,2013,11/12/2013,November,Standard Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,31.504,11,11.0264
CA-2011-138128,2011,12/9/2011,December,Standard Class,FP-14320,Frank Preis,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,30.672,3,9.585
CA-2011-138128,2011,12/9/2011,December,Standard Class,FP-14320,Frank Preis,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,1079.976,4,125.9972
US-2014-150070,2014,9/8/2014,September,Standard Class,JA-15970,Joseph Airdo,Consumer,Modesto,California,95351,West,FUR-CH-10004860,Furniture,Chairs,161.568,2,-28.2744
CA-2012-137064,2012,2/6/2012,February,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,OFF-BI-10002049,Office Supplies,Binders,2.934,3,-4.9878
CA-2012-137064,2012,2/6/2012,February,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,TEC-AC-10003499,Technology,Accessories,18.528,2,4.4004
CA-2012-137064,2012,2/6/2012,February,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,OFF-ST-10003470,Office Supplies,Storage,670.752,3,-125.766
CA-2014-157350,2014,8/27/2014,August,Standard Class,DP-13000,Darren Powers,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10000222,Furniture,Furnishings,64.96,5,-43.848
CA-2011-127866,2011,7/20/2011,July,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,92503,West,TEC-AC-10000023,Technology,Accessories,41.94,2,15.0984
CA-2011-127866,2011,7/20/2011,July,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,11.96,2,5.8604
CA-2011-127866,2011,7/20/2011,July,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-AR-10003481,Office Supplies,Art,13.12,4,3.8048
CA-2011-127866,2011,7/20/2011,July,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,535.41,3,160.623
CA-2012-131352,2012,10/8/2012,October,Standard Class,GH-14485,Gene Hale,Corporate,Dallas,Texas,75081,Central,FUR-FU-10003708,Furniture,Furnishings,72.78,3,-70.9605
CA-2012-121776,2012,2/16/2012,February,Standard Class,RD-19585,Rob Dowd,Consumer,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,36.84,3,17.3148
